41FABEA5B9231A510305C4D71F569A99,Raw Fitness Cost->0.0,Calculation Time (ms)->246.0,Max Move-Log Cost->35.0,Num. States->3671.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->41.0,Move-Log Fitness->1.0,Trace Length->35.0,Queued States->5674.0
454317A99869FDE150FDBB887AC95508,Raw Fitness Cost->1.0,Calculation Time (ms)->98.0,Max Move-Log Cost->15.0,Num. States->2899.0,Move-Model Fitness->0.9375,Trace Fitness->0.9523809523809523,Max Fitness Cost->21.0,Move-Log Fitness->1.0,Trace Length->15.0,Queued States->4800.0
469BA6993610EE1CE7E1C9CDA992F759,Raw Fitness Cost->1.0,Calculation Time (ms)->83.0,Max Move-Log Cost->23.0,Num. States->2295.0,Move-Model Fitness->1.0,Trace Fitness->0.9655172413793104,Max Fitness Cost->29.0,Move-Log Fitness->0.9565217391304348,Trace Length->23.0,Queued States->4011.0
46E5E7F09A18E4CEFE5F14603F610AF8,Raw Fitness Cost->3.0,Calculation Time (ms)->1747.0,Max Move-Log Cost->28.0,Num. States->24053.0,Move-Model Fitness->0.9032258064516129,Trace Fitness->0.9117647058823529,Max Fitness Cost->34.0,Move-Log Fitness->1.0,Trace Length->28.0,Queued States->27093.0
477457B238A40CD4657C4101C13A3C2D,Raw Fitness Cost->1.0,Calculation Time (ms)->515.0,Max Move-Log Cost->26.0,Num. States->4834.0,Move-Model Fitness->0.962962962962963,Trace Fitness->0.96875,Max Fitness Cost->32.0,Move-Log Fitness->1.0,Trace Length->26.0,Queued States->9095.0
4A9E8A7CC328877607A1237C0D5C711A,Raw Fitness Cost->1.0,Calculation Time (ms)->999.0,Max Move-Log Cost->17.0,Num. States->16372.0,Move-Model Fitness->0.9444444444444444,Trace Fitness->0.9565217391304348,Max Fitness Cost->23.0,Move-Log Fitness->1.0,Trace Length->17.0,Queued States->21957.0
4BCF9FD2D6665626096A746D835F9F2F,Raw Fitness Cost->2.0,Calculation Time (ms)->306.0,Max Move-Log Cost->15.0,Num. States->3913.0,Move-Model Fitness->0.9333333333333333,Trace Fitness->0.9047619047619048,Max Fitness Cost->21.0,Move-Log Fitness->0.9333333333333333,Trace Length->15.0,Queued States->6244.0
4D2AE5CF758E07B78E22309B77EAE41B,Raw Fitness Cost->2.0,Calculation Time (ms)->1295.0,Max Move-Log Cost->18.0,Num. States->19500.0,Move-Model Fitness->0.9,Trace Fitness->0.9166666666666666,Max Fitness Cost->24.0,Move-Log Fitness->1.0,Trace Length->18.0,Queued States->23841.0
4E5E0CBF7D7F8A4915F5D98280A5410D,Raw Fitness Cost->1.0,Calculation Time (ms)->239.0,Max Move-Log Cost->17.0,Num. States->3225.0,Move-Model Fitness->0.9444444444444444,Trace Fitness->0.9565217391304348,Max Fitness Cost->23.0,Move-Log Fitness->1.0,Trace Length->17.0,Queued States->5137.0
4F655BD47E3D3BABE607D62ED46C9B3E,Raw Fitness Cost->1.0,Calculation Time (ms)->217.0,Max Move-Log Cost->23.0,Num. States->4293.0,Move-Model Fitness->1.0,Trace Fitness->0.9655172413793104,Max Fitness Cost->29.0,Move-Log Fitness->0.9565217391304348,Trace Length->23.0,Queued States->7010.0
50752A45663A16A7EC365C491D53A3D1,Raw Fitness Cost->1.0,Calculation Time (ms)->76.0,Max Move-Log Cost->12.0,Num. States->1888.0,Move-Model Fitness->0.9230769230769231,Trace Fitness->0.9444444444444444,Max Fitness Cost->18.0,Move-Log Fitness->1.0,Trace Length->12.0,Queued States->4072.0
516AB5F9AA320D4571EC53E8D1F159AC,Raw Fitness Cost->4.0,Calculation Time (ms)->121.0,Max Move-Log Cost->4.0,Num. States->3765.0,Move-Model Fitness->0.5,Trace Fitness->0.6,Max Fitness Cost->10.0,Move-Log Fitness->0.75,Trace Length->4.0,Queued States->5682.0
52FD5C11B2140F0BC63AE37F7808AFD4,Raw Fitness Cost->7.0,Calculation Time (ms)->549.0,Max Move-Log Cost->10.0,Num. States->10538.0,Move-Model Fitness->0.6666666666666667,Trace Fitness->0.5625,Max Fitness Cost->16.0,Move-Log Fitness->0.6,Trace Length->10.0,Queued States->13262.0
5347EEA195E50A3C5F2E160F6DD9A93F,Raw Fitness Cost->2.0,Calculation Time (ms)->209.0,Max Move-Log Cost->16.0,Num. States->4171.0,Move-Model Fitness->0.9375,Trace Fitness->0.9090909090909091,Max Fitness Cost->22.0,Move-Log Fitness->0.9375,Trace Length->16.0,Queued States->6992.0
53657D691ED8BB0CC726C445CF96330B,Raw Fitness Cost->1.0,Calculation Time (ms)->50.0,Max Move-Log Cost->7.0,Num. States->1311.0,Move-Model Fitness->0.875,Trace Fitness->0.9230769230769231,Max Fitness Cost->13.0,Move-Log Fitness->1.0,Trace Length->7.0,Queued States->3152.0
553B81BE79462A9B1D107F790D71798F,Raw Fitness Cost->3.0,Calculation Time (ms)->349.0,Max Move-Log Cost->16.0,Num. States->6025.0,Move-Model Fitness->0.9333333333333333,Trace Fitness->0.8636363636363636,Max Fitness Cost->22.0,Move-Log Fitness->0.875,Trace Length->16.0,Queued States->9141.0
5814FF6F18EB01746D52035FBC7CC111,Raw Fitness Cost->0.0,Calculation Time (ms)->24.0,Max Move-Log Cost->15.0,Num. States->1060.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->21.0,Move-Log Fitness->1.0,Trace Length->15.0,Queued States->1987.0
586E850F0EDAE9FFC4B94925453939DA,Raw Fitness Cost->2.0,Calculation Time (ms)->276.0,Max Move-Log Cost->19.0,Num. States->4157.0,Move-Model Fitness->0.9473684210526316,Trace Fitness->0.92,Max Fitness Cost->25.0,Move-Log Fitness->0.9473684210526316,Trace Length->19.0,Queued States->6378.0
59660DC49C54F7128C2B9D339D817E77,Raw Fitness Cost->3.0,Calculation Time (ms)->507.0,Max Move-Log Cost->18.0,Num. States->6877.0,Move-Model Fitness->0.9411764705882353,Trace Fitness->0.875,Max Fitness Cost->24.0,Move-Log Fitness->0.8888888888888888,Trace Length->18.0,Queued States->11196.0
